0.75	-0.036766380202495154	0
0.7509	-0.03686808008643758	0
0.7518	-0.03697019713795133	0
0.7527	-0.03707273442523078	0
0.7536	-0.03717569504872782	0
0.7545	-0.03727908214160726	0
0.7554	-0.03738289887021013	0
0.7563	-0.0374871484345254	0
0.7572	-0.037591834068670095	0
0.7581	-0.03769695904137822	0
0.759	-0.0378025266564984	0
0.7599	-0.03790854025350061	0
0.7608	-0.03801500320799214	0
0.7617	-0.03812191893224311	0
0.7626	-0.03822929087572144	0
0.7635	-0.03833712252563795	0
0.7644	-0.03844541740750129	0
0.7653	-0.03855417908568353	0
0.7662	-0.038663411163995916	0
0.7671	-0.03877311728627579	0
0.768	-0.03888330113698435	0
0.7689	-0.03899396644181565	0
0.7698	-0.039105116968317435	0
0.7707	-0.03921675652652348	0
0.7716	-0.039328888969598255	0
0.7725	-0.03944151819449391	0
0.7734	-0.03955464814261973	0
0.7743	-0.03966828280052494	0
0.7752	-0.03978242620059441	0
0.7761	-0.0398970824217582	0
0.777	-0.04001225559021481	0
0.7779	-0.04012794988016881	0
0.7788	-0.040244169514582956	0
0.7797	-0.0403609187659453	0
0.7806	-0.04047820195705157	0
0.7815	-0.04059602346180305	0
0.7824	-0.0407143877060208	0
0.7833	-0.04083329916827601	0
0.7842	-0.04095276238073731	0
0.7851	-0.041072781930035385	0
0.786	-0.04119336245814505	0
0.7869	-0.04131450866328569	0
0.7878000000000001	-0.041436225300840096	0
0.7887	-0.041558517184292314	0
0.7896	-0.04168138918618515	0
0.7905	-0.04180484623909736	0
0.7914	-0.04192889333664183	0
0.7923	-0.042053535534484175	0
0.7932	-0.0421787779513835	0
0.7941	-0.04230462577025475	0
0.795	-0.04243108423925421	0
0.7959	-0.04255815867288786	0
0.7968	-0.04268585445314394	0
0.7977	-0.04281417703064991	0
0.7986	-0.04294313192585436	0
0.7995	-0.04307272473023516	0
0.8004	-0.043202961107533674	0
0.8013	-0.04333384679501654	0
0.8022	-0.04346538760476501	0
0.8031	-0.04359758942499344	0
0.804	-0.04373045822139677	0
0.8049	-0.04386400003852861	0
0.8058	-0.04399822100121026	0
0.8067	-0.044133127315971646	0
0.8076	-0.04426872527252519	0
0.8085	-0.04440502124527336	0
0.8094	-0.044542021694850754	0
0.8103	-0.04467973316970207	0
0.8112	-0.04481816230769649	0
0.8121	-0.044957315837779795	0
0.813	-0.045097200581665386	0
0.8139	-0.04523782345556478	0
0.8148	-0.04537919147195947	0
0.8157	-0.045521311741414675	0
0.8166	-0.04566419147443662	0
0.8175	-0.04580783798337436	0
0.8184	-0.0459522586843676	0
0.8193	-0.04609746109934185	0
0.8202	-0.04624345285805212	0
0.8210999999999999	-0.046390241700176846	0
0.822	-0.04653783547746353	0
0.8229	-0.046686242155927274	0
0.8238	-0.04683546981810442	0
0.8247	-0.04698552666536237	0
0.8256	-0.04713642102026767	0
0.8265	-0.04728816132901392	0
0.8274	-0.047440756163911676	0
0.8283	-0.04759421422594168	0
0.8291999999999999	-0.047748544347374154	0
0.8301000000000001	-0.047903755494455455	0
0.831	-0.04805985677016466	0
0.8319	-0.04821685741704239	0
0.8328	-0.048374766820093715	0
0.8337	-0.04853359450976784	0
0.8346	-0.04869335016501705	0
0.8355	-0.04885404361643721	0
0.8364	-0.04901568484949281	0
0.8373	-0.04917828400782907	0
0.8382000000000001	-0.04934185139667395	0
0.8391	-0.049506397486333245	0
0.84	-0.04967193291578177	0
0.8409	-0.04983846849635363	0
0.8418	-0.050006015215535146	0
0.8427	-0.050174584240864024	0
0.8436	-0.050344186923937884	0
0.8445	-0.0505148348045364	0
0.8454	-0.05068653961486076	0
0.8463	-0.05085931328389439	0
0.8472	-0.05103316794188929	0
0.8481	-0.05120811592498248	0
0.849	-0.051384169779946795	0
0.8499	-0.051561342269081316	0
0.8508	-0.05173964637524572	0
0.8517	-0.05191909530704441	0
0.8526	-0.05209970250416544	0
0.8535	-0.0522814816428799	0
